date,region,movdev,staticusers,attacks,attacktype
"July 6, 2020",Basrah,-0.17491,0.29416,,
"July 7, 2020",Basrah,-0.16483,0.29215,,
"July 8, 2020",Basrah,-0.15428,0.29623,,
"July 9, 2020",Basrah,-0.28503,0.32797,0.2,Peaceful protest
"July 10, 2020",Basrah,-0.30366,0.36142,0.2,Attack
"July 11, 2020",Basrah,-0.24746,0.33139,,
"July 12, 2020",Basrah,-0.14222,0.26885,0.2,Violent demonstration
"July 13, 2020",Basrah,-0.1428,0.27328,0.2,Violent demonstration
"July 14, 2020",Basrah,-0.195,0.29931,,
"July 15, 2020",Basrah,-0.09094,0.28012,0.2,Violent demonstration
"July 16, 2020",Basrah,-0.18315,0.30135,,
"July 17, 2020",Basrah,-0.24004,0.34112,0.2,Attack
"July 18, 2020",Basrah,-0.17459,0.31236,,
"July 19, 2020",Basrah,-0.10853,0.27185,0.2,Peaceful protest
"July 20, 2020",Basrah,-0.1075,0.28209,0.2,Protest with intervention
"July 21, 2020",Basrah,-0.09582,0.27387,0.2,Peaceful protest
"July 22, 2020",Basrah,-0.11615,0.28201,0.2,Peaceful protest
"July 23, 2020",Basrah,-0.19746,0.30464,,
"July 24, 2020",Basrah,-0.25882,0.3446,,
"July 25, 2020",Basrah,-0.20702,0.33013,,
"July 26, 2020",Basrah,-0.1278,0.28547,0.2,Violent demonstration
"July 27, 2020",Basrah,-0.12452,0.2796,0.2,Violent demonstration
"July 28, 2020",Basrah,-0.08186,0.27329,0.2,Peaceful protest
"July 29, 2020",Basrah,-0.00822,0.2672,,
"July 30, 2020",Basrah,-0.16851,0.29134,0.2,Peaceful protest
"July 31, 2020",Basrah,-0.29431,0.34464,,
"August 1, 2020",Basrah,-0.27903,0.32595,,
"August 2, 2020",Basrah,-0.3079,0.32214,,
"August 3, 2020",Basrah,-0.25158,0.31872,,
"August 4, 2020",Basrah,-0.20676,0.31219,0.2,Armed clash
"August 5, 2020",Basrah,-0.17027,0.30398,0.2,Peaceful protest
"August 6, 2020",Basrah,-0.1815,0.31026,0.2,Grenade
"August 7, 2020",Basrah,-0.15761,0.32048,0.2,Peaceful protest
"August 8, 2020",Basrah,-0.14152,0.3128,0.2,Remote explosive/landmine/IED
"August 9, 2020",Basrah,-0.0961,0.27868,0.2,Peaceful protest
"August 10, 2020",Basrah,-0.07192,0.28155,0.2,Peaceful protest
"August 11, 2020",Basrah,-0.0665,0.28206,0.2,Armed clash
"August 12, 2020",Basrah,-0.02937,0.28364,0.2,Looting/property destruction
"August 13, 2020",Basrah,-0.11399,0.29932,,
"August 14, 2020",Basrah,-0.15222,0.33114,0.2,Attack
"August 15, 2020",Basrah,-0.12057,0.3081,0.2,Peaceful protest
"August 16, 2020",Basrah,-0.04125,0.27268,0.2,Peaceful protest
"August 17, 2020",Basrah,-0.04329,0.27856,0.2,Peaceful protest
"August 18, 2020",Basrah,-0.0386,0.27475,0.2,Peaceful protest
"August 19, 2020",Basrah,-0.00865,0.27122,0.2,Peaceful protest
"August 20, 2020",Basrah,-0.13586,0.29394,,
"August 21, 2020",Basrah,-0.12491,0.31675,0.2,Violent demonstration
"August 22, 2020",Basrah,-0.06865,0.29291,0.2,Armed clash
"August 23, 2020",Basrah,-0.0541,0.26012,0.2,Peaceful protest
"August 24, 2020",Basrah,-0.04979,0.26645,0.2,Peaceful protest
"August 25, 2020",Basrah,-0.01091,0.26338,,
"August 26, 2020",Basrah,0.04059,0.25706,,
"August 27, 2020",Basrah,-0.13459,0.28642,,
"August 28, 2020",Basrah,-0.01718,0.28908,0.2,Peaceful protest
"August 29, 2020",Basrah,0.00826,0.27632,,
"August 30, 2020",Basrah,-0.1744,0.30589,0.2,Grenade
"August 31, 2020",Basrah,-0.08531,0.27567,,
"September 1, 2020",Basrah,-0.05082,0.27052,0.2,Peaceful protest
"September 2, 2020",Basrah,-0.0527,0.27632,,
"September 3, 2020",Basrah,-0.04276,0.27056,0.2,Peaceful protest
"September 4, 2020",Basrah,-0.05874,0.30857,0.2,Peaceful protest
"September 5, 2020",Basrah,-0.01855,0.28578,,
"September 6, 2020",Basrah,-0.06608,0.27596,0.2,Peaceful protest
"September 7, 2020",Basrah,-0.02805,0.26938,0.2,Peaceful protest
"September 8, 2020",Basrah,0.00783,0.26621,0.2,Attack
"September 9, 2020",Basrah,0.00609,0.2643,0.2,Peaceful protest
"September 10, 2020",Basrah,-0.06735,0.27371,0.2,Peaceful protest
"September 11, 2020",Basrah,-0.08548,0.29906,0.2,Peaceful protest
"September 12, 2020",Basrah,-0.06133,0.28729,,
"September 13, 2020",Basrah,-0.04886,0.25658,0.2,Violent demonstration
"September 14, 2020",Basrah,-0.03655,0.2589,0.2,Peaceful protest
"September 15, 2020",Basrah,-0.00841,0.25255,0.2,Peaceful protest
"September 16, 2020",Basrah,-0.02781,0.26273,0.2,Peaceful protest
"September 17, 2020",Basrah,-0.04797,0.25731,0.2,Peaceful protest
"September 18, 2020",Basrah,-0.03856,0.2855,0.2,Peaceful protest
"September 19, 2020",Basrah,0.01709,0.27039,0.2,Peaceful protest
"September 20, 2020",Basrah,0.04509,0.23955,0.2,Peaceful protest
"September 21, 2020",Basrah,0.05325,0.23665,0.2,Peaceful protest
"September 22, 2020",Basrah,0.0556,0.24671,0.2,Peaceful protest
"September 23, 2020",Basrah,0.04855,0.24686,0.2,Peaceful protest
"September 24, 2020",Basrah,-0.02161,0.25704,0.2,Peaceful protest
"September 25, 2020",Basrah,-0.03692,0.29447,0.2,Peaceful protest
"September 26, 2020",Basrah,-0.05453,0.29191,0.2,Peaceful protest
"September 27, 2020",Basrah,-0.04653,0.26432,0.2,Peaceful protest
"September 28, 2020",Basrah,-0.03359,0.26617,0.2,Peaceful protest
"September 29, 2020",Basrah,-0.0214,0.2647,0.2,Peaceful protest
"September 30, 2020",Basrah,-0.00266,0.26942,0.2,Peaceful protest
"October 1, 2020",Basrah,-0.03544,0.26706,0.2,Peaceful protest
"October 2, 2020",Basrah,-0.02545,0.30653,0.2,Peaceful protest
"October 3, 2020",Basrah,-0.03187,0.29827,0.2,Peaceful protest
"October 4, 2020",Basrah,-0.04284,0.26494,0.2,Peaceful protest
"October 5, 2020",Basrah,-0.03923,0.27339,0.2,Peaceful protest
"October 6, 2020",Basrah,-0.05444,0.28065,0.2,Peaceful protest
"October 7, 2020",Basrah,-0.10248,0.30379,0.2,Peaceful protest
"October 8, 2020",Basrah,-0.20629,0.32695,0.2,Peaceful protest
"October 9, 2020",Basrah,-0.12501,0.30753,0.2,Peaceful protest
"October 10, 2020",Basrah,-0.04774,0.28515,0.2,Peaceful protest
"October 11, 2020",Basrah,-0.02334,0.24767,0.2,Protest with intervention
"October 12, 2020",Basrah,0.01392,0.24273,0.2,Peaceful protest
"October 13, 2020",Basrah,0.04571,0.24203,0.2,Peaceful protest
"October 14, 2020",Basrah,0.06426,0.23842,0.2,Peaceful protest
"October 15, 2020",Basrah,0.0312,0.23776,,
"October 16, 2020",Basrah,0.03424,0.26917,0.2,Peaceful protest
"October 17, 2020",Basrah,0.02707,0.25793,0.2,Peaceful protest
"October 18, 2020",Basrah,0.00745,0.23788,0.2,Peaceful protest
"October 19, 2020",Basrah,0.03212,0.2336,0.2,Peaceful protest
"October 20, 2020",Basrah,0.03337,0.23514,0.2,Peaceful protest
"October 21, 2020",Basrah,0.04823,0.23725,,
"October 22, 2020",Basrah,0.02844,0.24258,0.2,Change to group/activity
"October 23, 2020",Basrah,0.04525,0.26742,,
"October 24, 2020",Basrah,0.02709,0.25567,0.2,Remote explosive/landmine/IED
"October 25, 2020",Basrah,-0.01017,0.23477,0.2,Peaceful protest
"October 26, 2020",Basrah,0.00039,0.24174,0.2,Peaceful protest
"October 27, 2020",Basrah,0.04843,0.2338,0.2,Peaceful protest
"October 28, 2020",Basrah,0.05009,0.23764,0.2,Peaceful protest
"October 29, 2020",Basrah,-0.04605,0.25549,0.2,Peaceful protest
"October 30, 2020",Basrah,0.04858,0.26579,0.2,Peaceful protest
"October 31, 2020",Basrah,0.00179,0.25917,0.2,Violent demonstration
"November 1, 2020",Basrah,0.01402,0.23978,0.2,Peaceful protest
"November 2, 2020",Basrah,0.01649,0.23823,0.2,Peaceful protest
"November 3, 2020",Basrah,0.04768,0.23591,0.2,Peaceful protest
"November 4, 2020",Basrah,0.05714,0.23565,0.2,Peaceful protest
"November 5, 2020",Basrah,0.04382,0.23583,0.2,Attack
"November 6, 2020",Basrah,0.03981,0.26102,0.2,Excessive force against protesters
"November 7, 2020",Basrah,0.00825,0.26017,0.2,Peaceful protest
"November 8, 2020",Basrah,0.01405,0.2322,0.2,Peaceful protest
"November 9, 2020",Basrah,0.00542,0.24006,0.2,Change to group/activity
"November 10, 2020",Basrah,0.03056,0.23195,0.2,Remote explosive/landmine/IED
"November 11, 2020",Basrah,0.05471,0.24273,,
"November 12, 2020",Basrah,-0.0597,0.25844,0.2,Attack
"November 13, 2020",Basrah,0.01731,0.27125,,
"November 14, 2020",Basrah,0.03603,0.25152,0.2,Remote explosive/landmine/IED
"November 15, 2020",Basrah,0.02581,0.23314,0.2,Peaceful protest
"November 16, 2020",Basrah,0.02209,0.24082,0.2,Peaceful protest
"November 17, 2020",Basrah,0.06127,0.23109,0.2,Peaceful protest
"November 18, 2020",Basrah,0.08909,0.23267,,
"November 19, 2020",Basrah,0.07801,0.22844,0.2,Peaceful protest
"November 20, 2020",Basrah,0.08979,0.25146,0.2,Grenade
"November 21, 2020",Basrah,0.02172,0.25592,,
"November 22, 2020",Basrah,0.01516,0.2305,0.2,Peaceful protest
"November 23, 2020",Basrah,0.06675,0.22813,0.2,Attack
"November 24, 2020",Basrah,0.0905,0.22468,0.2,Attack
"November 25, 2020",Basrah,0.12299,0.21609,0.2,Peaceful protest
"November 26, 2020",Basrah,0.09046,0.22537,,
"November 27, 2020",Basrah,0.06325,0.25257,0.2,Peaceful protest
"November 28, 2020",Basrah,-0.05852,0.28166,0.2,Protest with intervention
"November 29, 2020",Basrah,-0.04853,0.24529,0.2,Remote explosive/landmine/IED
"November 30, 2020",Basrah,0.05227,0.2257,0.2,Grenade
"December 1, 2020",Basrah,0.06327,0.22781,0.2,Remote explosive/landmine/IED
"December 2, 2020",Basrah,0.01801,0.23887,0.2,Peaceful protest
"December 3, 2020",Basrah,0.08497,0.21608,,
"December 4, 2020",Basrah,0.09446,0.24409,0.2,Violent demonstration
"December 5, 2020",Basrah,0.08856,0.23141,0.2,Peaceful protest
"December 6, 2020",Basrah,0.07382,0.22187,0.2,Peaceful protest
"December 7, 2020",Basrah,0.07045,0.22143,0.2,Attack
"December 8, 2020",Basrah,0.10387,0.22319,0.2,Peaceful protest
"December 9, 2020",Basrah,0.09954,0.22189,0.2,Peaceful protest
"December 10, 2020",Basrah,-0.0298,0.24508,,
"December 11, 2020",Basrah,0.07283,0.25236,0.2,Peaceful protest
"December 12, 2020",Basrah,0.07194,0.2377,,
"December 13, 2020",Basrah,0.06994,0.21942,,
"March 1, 2020",Shatt Al Arab,-0.21502,0.24887,,
"March 2, 2020",Shatt Al Arab,-0.02575,0.22449,0.2,Attack
"March 3, 2020",Shatt Al Arab,0.0007,0.2279,,
"March 4, 2020",Shatt Al Arab,0.01082,0.23296,,
"March 5, 2020",Shatt Al Arab,-0.00875,0.23164,,
"March 6, 2020",Shatt Al Arab,0.02934,0.24063,,
"March 7, 2020",Shatt Al Arab,0.02086,0.2432,,
"March 8, 2020",Shatt Al Arab,-0.06305,0.2396,,
"March 9, 2020",Shatt Al Arab,-0.07106,0.24667,,
"March 10, 2020",Shatt Al Arab,-0.10296,0.25313,,
"March 11, 2020",Shatt Al Arab,-0.10154,0.26293,,
"March 12, 2020",Shatt Al Arab,-0.07905,0.25296,,
"March 13, 2020",Shatt Al Arab,-0.05899,0.26998,,
"March 14, 2020",Shatt Al Arab,-0.12941,0.28886,,
"March 15, 2020",Shatt Al Arab,-0.2399,0.29739,,
"March 16, 2020",Shatt Al Arab,-0.182,0.28296,,
"March 17, 2020",Shatt Al Arab,-0.38024,0.33316,,
"March 18, 2020",Shatt Al Arab,-0.39081,0.36185,,
"March 19, 2020",Shatt Al Arab,-0.41971,0.36591,,
"March 20, 2020",Shatt Al Arab,-0.47203,0.41405,,
"March 21, 2020",Shatt Al Arab,-0.49196,0.42531,,
"March 22, 2020",Shatt Al Arab,-0.5657,0.42908,,
"March 23, 2020",Shatt Al Arab,-0.54744,0.43444,,
"March 24, 2020",Shatt Al Arab,-0.5181,0.42387,,
"March 25, 2020",Shatt Al Arab,-0.5168,0.42703,,
"March 26, 2020",Shatt Al Arab,-0.52116,0.4486,,
"March 27, 2020",Shatt Al Arab,-0.5135,0.45979,,
"March 28, 2020",Shatt Al Arab,-0.55785,0.48502,,
"March 29, 2020",Shatt Al Arab,-0.57587,0.45626,,
"March 30, 2020",Shatt Al Arab,-0.55286,0.44415,,
"March 31, 2020",Shatt Al Arab,-0.52214,0.44186,,
"April 1, 2020",Shatt Al Arab,-0.54543,0.4544,,
"April 2, 2020",Shatt Al Arab,-0.54459,0.45346,,
"April 3, 2020",Shatt Al Arab,-0.48993,0.44651,,
"April 4, 2020",Shatt Al Arab,-0.47426,0.44274,,
"April 5, 2020",Shatt Al Arab,-0.48421,0.40467,,
"April 6, 2020",Shatt Al Arab,-0.50403,0.40883,,
"April 7, 2020",Shatt Al Arab,-0.50603,0.42283,,
"April 8, 2020",Shatt Al Arab,-0.50315,0.41108,,
"April 9, 2020",Shatt Al Arab,-0.50645,0.42452,,
"April 10, 2020",Shatt Al Arab,-0.46238,0.43368,,
"April 11, 2020",Shatt Al Arab,-0.43917,0.42047,,
"April 12, 2020",Shatt Al Arab,-0.48614,0.40358,,
"April 13, 2020",Shatt Al Arab,-0.47287,0.40054,,
"April 14, 2020",Shatt Al Arab,-0.46548,0.38175,,
"April 15, 2020",Shatt Al Arab,-0.45311,0.39589,,
"April 16, 2020",Shatt Al Arab,-0.44376,0.39002,,
"April 17, 2020",Shatt Al Arab,-0.38808,0.39564,,
"April 18, 2020",Shatt Al Arab,-0.40303,0.40703,,
"April 19, 2020",Shatt Al Arab,-0.40757,0.37387,,
"April 20, 2020",Shatt Al Arab,-0.38771,0.3605,,
"April 21, 2020",Shatt Al Arab,-0.28347,0.3178,,
"April 22, 2020",Shatt Al Arab,-0.33696,0.35213,,
"April 23, 2020",Shatt Al Arab,-0.29838,0.34039,,
"April 24, 2020",Shatt Al Arab,-0.34953,0.3832,,
"April 25, 2020",Shatt Al Arab,-0.44724,0.40803,,
"April 26, 2020",Shatt Al Arab,-0.458,0.38768,,
"April 27, 2020",Shatt Al Arab,-0.4363,0.37922,,
"April 28, 2020",Shatt Al Arab,-0.40083,0.37055,,
"April 29, 2020",Shatt Al Arab,-0.37894,0.35654,,
"April 30, 2020",Shatt Al Arab,-0.37532,0.36739,,
"May 1, 2020",Shatt Al Arab,-0.36095,0.38141,,
"May 2, 2020",Shatt Al Arab,-0.33324,0.36368,,
"May 3, 2020",Shatt Al Arab,-0.36495,0.35026,,
"May 4, 2020",Shatt Al Arab,-0.36736,0.34172,,
"May 5, 2020",Shatt Al Arab,-0.33928,0.33914,,
"May 6, 2020",Shatt Al Arab,-0.32435,0.33423,,
"May 7, 2020",Shatt Al Arab,-0.23268,0.31611,,
"May 8, 2020",Shatt Al Arab,-0.23974,0.3484,,
"May 9, 2020",Shatt Al Arab,-0.21068,0.33286,,
"May 10, 2020",Shatt Al Arab,-0.19471,0.30189,,
"May 11, 2020",Shatt Al Arab,-0.18935,0.30253,,
"May 12, 2020",Shatt Al Arab,-0.16726,0.29938,,
"May 13, 2020",Shatt Al Arab,-0.15719,0.29953,,
"May 14, 2020",Shatt Al Arab,-0.16287,0.2951,,
"May 15, 2020",Shatt Al Arab,-0.19731,0.34,,
"May 16, 2020",Shatt Al Arab,-0.17458,0.32052,,
"May 17, 2020",Shatt Al Arab,-0.16684,0.29222,,
"May 18, 2020",Shatt Al Arab,-0.15887,0.30131,,
"May 19, 2020",Shatt Al Arab,-0.14174,0.27863,,
"May 20, 2020",Shatt Al Arab,-0.14293,0.29699,,
"May 21, 2020",Shatt Al Arab,-0.07029,0.27099,,
"May 22, 2020",Shatt Al Arab,-0.22411,0.32915,,
"May 23, 2020",Shatt Al Arab,-0.21367,0.32984,,
"May 24, 2020",Shatt Al Arab,-0.38112,0.3463,,
"May 25, 2020",Shatt Al Arab,-0.35013,0.31349,,
"May 26, 2020",Shatt Al Arab,-0.2736,0.29865,,
"May 27, 2020",Shatt Al Arab,-0.22961,0.30369,,
"May 28, 2020",Shatt Al Arab,-0.19842,0.29764,,
"May 29, 2020",Shatt Al Arab,-0.12102,0.31033,,
"May 30, 2020",Shatt Al Arab,-0.10861,0.30835,,
"May 31, 2020",Shatt Al Arab,-0.23331,0.31452,,
"June 1, 2020",Shatt Al Arab,-0.19734,0.30158,,
"June 2, 2020",Shatt Al Arab,-0.18714,0.29003,0.2,Attack
"June 3, 2020",Shatt Al Arab,-0.15963,0.28401,,
"June 4, 2020",Shatt Al Arab,-0.19236,0.30216,,
"June 5, 2020",Shatt Al Arab,-0.15752,0.3148,,
"June 6, 2020",Shatt Al Arab,-0.13595,0.29271,,
"June 7, 2020",Shatt Al Arab,-0.18213,0.28811,,
"June 8, 2020",Shatt Al Arab,-0.17599,0.29011,,
"June 9, 2020",Shatt Al Arab,-0.1832,0.29803,,
"June 10, 2020",Shatt Al Arab,-0.11889,0.27623,,
"June 11, 2020",Shatt Al Arab,-0.11475,0.27626,,
"June 12, 2020",Shatt Al Arab,-0.10875,0.29657,,
"June 13, 2020",Shatt Al Arab,-0.06086,0.28684,,
"June 14, 2020",Shatt Al Arab,-0.06963,0.25153,,
"June 15, 2020",Shatt Al Arab,-0.07174,0.25912,,
"June 16, 2020",Shatt Al Arab,-0.03577,0.24593,,
"June 17, 2020",Shatt Al Arab,-0.00626,0.25586,,
"June 18, 2020",Shatt Al Arab,-0.09634,0.26493,,
"June 19, 2020",Shatt Al Arab,-0.14575,0.30617,,
"June 20, 2020",Shatt Al Arab,-0.08515,0.28327,,
"June 21, 2020",Shatt Al Arab,-0.0628,0.25901,,
"June 22, 2020",Shatt Al Arab,-0.01429,0.27292,,
"June 23, 2020",Shatt Al Arab,-0.44142,0.37926,,
"June 24, 2020",Shatt Al Arab,-0.42174,0.37612,,
"June 25, 2020",Shatt Al Arab,-0.40243,0.36557,,
"June 26, 2020",Shatt Al Arab,-0.36478,0.3901,,
"June 27, 2020",Shatt Al Arab,-0.33006,0.36401,,
"June 28, 2020",Shatt Al Arab,-0.36389,0.34634,,
"June 29, 2020",Shatt Al Arab,-0.35043,0.34147,,
"June 30, 2020",Shatt Al Arab,-0.30955,0.33787,,
"July 1, 2020",Shatt Al Arab,-0.28381,0.33806,,
"July 2, 2020",Shatt Al Arab,-0.28941,0.32194,,
"July 3, 2020",Shatt Al Arab,-0.2743,0.33993,,
"July 4, 2020",Shatt Al Arab,-0.22147,0.33462,,
"July 5, 2020",Shatt Al Arab,-0.13145,0.29019,,
"July 6, 2020",Shatt Al Arab,-0.08964,0.26897,,
"July 7, 2020",Shatt Al Arab,-0.06786,0.26672,,
"July 8, 2020",Shatt Al Arab,-0.05924,0.27001,,
"July 9, 2020",Shatt Al Arab,-0.22485,0.30551,0.2,Peaceful protest
"July 10, 2020",Shatt Al Arab,-0.23175,0.33028,,
"July 11, 2020",Shatt Al Arab,-0.1551,0.31385,,
"July 12, 2020",Shatt Al Arab,-0.06831,0.26709,,
"July 13, 2020",Shatt Al Arab,-0.07311,0.26116,,
"July 14, 2020",Shatt Al Arab,-0.11988,0.27385,,
"July 15, 2020",Shatt Al Arab,-0.02639,0.25115,,
"July 16, 2020",Shatt Al Arab,-0.09495,0.26758,,
"July 17, 2020",Shatt Al Arab,-0.14451,0.30862,,
"July 18, 2020",Shatt Al Arab,-0.06364,0.28707,,
"July 19, 2020",Shatt Al Arab,-0.04803,0.25931,,
"July 20, 2020",Shatt Al Arab,-0.04428,0.26429,,
"July 21, 2020",Shatt Al Arab,-0.04724,0.25835,,
"July 22, 2020",Shatt Al Arab,-0.05178,0.27531,,
"July 23, 2020",Shatt Al Arab,-0.12663,0.28917,,
"July 24, 2020",Shatt Al Arab,-0.1896,0.31681,0.2,Looting/property destruction
"July 25, 2020",Shatt Al Arab,-0.12773,0.3078,,
"July 26, 2020",Shatt Al Arab,-0.07056,0.26735,,
"July 27, 2020",Shatt Al Arab,-0.06571,0.26729,,
"July 28, 2020",Shatt Al Arab,-0.04147,0.26373,,
"July 29, 2020",Shatt Al Arab,0.05292,0.24965,,
"July 30, 2020",Shatt Al Arab,-0.09899,0.27466,,
"July 31, 2020",Shatt Al Arab,-0.26462,0.32426,,
"August 1, 2020",Shatt Al Arab,-0.19237,0.29826,,
"August 2, 2020",Shatt Al Arab,-0.26128,0.29972,,
"August 3, 2020",Shatt Al Arab,-0.20481,0.29571,,
"August 4, 2020",Shatt Al Arab,-0.13572,0.29325,,
"August 5, 2020",Shatt Al Arab,-0.09248,0.28589,,
"August 6, 2020",Shatt Al Arab,-0.11532,0.29157,,
"August 7, 2020",Shatt Al Arab,-0.08793,0.3021,,
"August 8, 2020",Shatt Al Arab,-0.08257,0.30241,,
"August 9, 2020",Shatt Al Arab,-0.04296,0.25977,,
"August 10, 2020",Shatt Al Arab,-0.03832,0.27585,,
"August 11, 2020",Shatt Al Arab,-0.01551,0.27227,,
"August 12, 2020",Shatt Al Arab,0.01754,0.27234,,
"August 13, 2020",Shatt Al Arab,-0.05743,0.27918,0.2,Armed clash
"August 14, 2020",Shatt Al Arab,-0.10305,0.30494,,
"August 15, 2020",Shatt Al Arab,-0.03107,0.29461,,
"August 16, 2020",Shatt Al Arab,0.018,0.26226,0.2,Armed clash
"August 17, 2020",Shatt Al Arab,0.01005,0.26351,,
"August 18, 2020",Shatt Al Arab,0.02432,0.26321,,
"August 19, 2020",Shatt Al Arab,0.05567,0.2671,,
"August 20, 2020",Shatt Al Arab,-0.06304,0.28145,,
"August 21, 2020",Shatt Al Arab,-0.06037,0.30374,,
"August 22, 2020",Shatt Al Arab,0.01693,0.27953,,
"August 23, 2020",Shatt Al Arab,0.0066,0.25826,,
"August 24, 2020",Shatt Al Arab,0.00596,0.25373,,
"August 25, 2020",Shatt Al Arab,0.03939,0.24662,,
"August 26, 2020",Shatt Al Arab,0.10941,0.25191,,
"August 27, 2020",Shatt Al Arab,-0.06504,0.26845,,
"August 28, 2020",Shatt Al Arab,0.07618,0.2694,,
"August 29, 2020",Shatt Al Arab,0.09449,0.2636,,
"August 30, 2020",Shatt Al Arab,-0.17826,0.30265,,
"August 31, 2020",Shatt Al Arab,-0.01582,0.25903,,
"September 1, 2020",Shatt Al Arab,0.03124,0.25811,,
"September 2, 2020",Shatt Al Arab,0.0023,0.25453,,
"September 3, 2020",Shatt Al Arab,0.01192,0.25353,,
"September 4, 2020",Shatt Al Arab,0.04409,0.28345,,
"September 5, 2020",Shatt Al Arab,0.09083,0.2699,,
"September 6, 2020",Shatt Al Arab,-0.00557,0.2719,,
"September 7, 2020",Shatt Al Arab,0.01143,0.26407,,
"September 8, 2020",Shatt Al Arab,0.07333,0.25422,,
"September 9, 2020",Shatt Al Arab,0.05561,0.25455,,
"September 10, 2020",Shatt Al Arab,0.01556,0.25668,,
"September 11, 2020",Shatt Al Arab,-0.02651,0.28575,,
"September 12, 2020",Shatt Al Arab,0.03501,0.26703,0.2,Peaceful protest
"September 13, 2020",Shatt Al Arab,0.02719,0.24076,,
"September 14, 2020",Shatt Al Arab,0.03199,0.23686,,
"September 15, 2020",Shatt Al Arab,0.04372,0.24466,,
"September 16, 2020",Shatt Al Arab,0.0379,0.24351,,
"September 17, 2020",Shatt Al Arab,0.00396,0.25233,,
"September 18, 2020",Shatt Al Arab,0.04602,0.27948,,
"September 19, 2020",Shatt Al Arab,0.10283,0.25512,,
"September 20, 2020",Shatt Al Arab,0.12437,0.23142,,
"September 21, 2020",Shatt Al Arab,0.10346,0.23705,,
"September 22, 2020",Shatt Al Arab,0.10842,0.23454,,
"September 23, 2020",Shatt Al Arab,0.11997,0.24584,,
"September 24, 2020",Shatt Al Arab,0.08696,0.24161,,
"September 25, 2020",Shatt Al Arab,0.04256,0.28516,,
"September 26, 2020",Shatt Al Arab,0.07578,0.27242,,
"September 27, 2020",Shatt Al Arab,0.02247,0.25649,,
"September 28, 2020",Shatt Al Arab,0.01135,0.25392,,
"September 29, 2020",Shatt Al Arab,0.06056,0.25674,,
"September 30, 2020",Shatt Al Arab,0.07662,0.25779,,
"October 1, 2020",Shatt Al Arab,0.0422,0.25752,,
"October 2, 2020",Shatt Al Arab,0.07156,0.28429,,
"October 3, 2020",Shatt Al Arab,0.05603,0.28954,,
"October 4, 2020",Shatt Al Arab,0.05606,0.25247,,
"October 5, 2020",Shatt Al Arab,0.00877,0.26184,,
"October 6, 2020",Shatt Al Arab,-0.00565,0.27333,,
"October 7, 2020",Shatt Al Arab,-0.05427,0.29711,,
"October 8, 2020",Shatt Al Arab,-0.17235,0.3039,,
"October 9, 2020",Shatt Al Arab,-0.03807,0.28838,,
"October 10, 2020",Shatt Al Arab,0.05409,0.26487,,
"October 11, 2020",Shatt Al Arab,0.06645,0.24379,,
"October 12, 2020",Shatt Al Arab,0.08429,0.23462,,
"October 13, 2020",Shatt Al Arab,0.07708,0.24366,,
"October 14, 2020",Shatt Al Arab,0.14802,0.22984,,
"October 15, 2020",Shatt Al Arab,0.11995,0.22551,,
"October 16, 2020",Shatt Al Arab,0.10147,0.25871,,
"October 17, 2020",Shatt Al Arab,0.16135,0.24478,,
"October 18, 2020",Shatt Al Arab,0.11111,0.22764,,
"October 19, 2020",Shatt Al Arab,0.10189,0.22619,,
"October 20, 2020",Shatt Al Arab,0.12142,0.23469,,
"October 21, 2020",Shatt Al Arab,0.12576,0.2339,,
"October 22, 2020",Shatt Al Arab,0.14408,0.2318,,
"October 23, 2020",Shatt Al Arab,0.13319,0.262,,
"October 24, 2020",Shatt Al Arab,0.14169,0.24866,,
"October 25, 2020",Shatt Al Arab,0.09382,0.22372,,
"October 26, 2020",Shatt Al Arab,0.0728,0.23617,,
"October 27, 2020",Shatt Al Arab,0.13668,0.22763,,
"October 28, 2020",Shatt Al Arab,0.16178,0.23823,,
"October 29, 2020",Shatt Al Arab,0.04378,0.24942,,
"October 30, 2020",Shatt Al Arab,0.13804,0.25306,,
"October 31, 2020",Shatt Al Arab,0.08539,0.25559,,
"November 1, 2020",Shatt Al Arab,0.08312,0.2342,,
"November 2, 2020",Shatt Al Arab,0.08949,0.22657,,
"November 3, 2020",Shatt Al Arab,0.12346,0.23569,,
"November 4, 2020",Shatt Al Arab,0.1484,0.23085,,
"November 5, 2020",Shatt Al Arab,0.14338,0.23703,,
"November 6, 2020",Shatt Al Arab,0.11243,0.25314,,
"November 7, 2020",Shatt Al Arab,0.12502,0.24708,,
"November 8, 2020",Shatt Al Arab,0.07917,0.22783,,
"November 9, 2020",Shatt Al Arab,0.06927,0.24184,,
"November 10, 2020",Shatt Al Arab,0.09682,0.23635,,
"November 11, 2020",Shatt Al Arab,0.15811,0.22937,,
"November 12, 2020",Shatt Al Arab,0.00775,0.25923,0.2,Armed clash
"November 13, 2020",Shatt Al Arab,0.08971,0.26698,,
"November 14, 2020",Shatt Al Arab,0.16277,0.24683,,
"November 15, 2020",Shatt Al Arab,0.11785,0.22545,,
"November 16, 2020",Shatt Al Arab,0.09302,0.24003,,
"November 17, 2020",Shatt Al Arab,0.15206,0.23412,,
"November 18, 2020",Shatt Al Arab,0.15672,0.22522,,
"November 19, 2020",Shatt Al Arab,0.1725,0.22782,,
"November 20, 2020",Shatt Al Arab,0.17626,0.25809,,
