,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
1999470,2020-04-07,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.28207,0.36982,full_february,DAY_OF_WEEK
1999471,2020-04-08,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.17864000000000002,0.33608000000000005,full_february,DAY_OF_WEEK
1999472,2020-04-09,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.21055,0.37304,full_february,DAY_OF_WEEK
1999473,2020-04-10,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.09641,0.40852,full_february,DAY_OF_WEEK
1999474,2020-04-11,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.3264,0.35286999999999996,full_february,DAY_OF_WEEK
1999475,2020-04-12,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.17567,0.32025,full_february,DAY_OF_WEEK
1999476,2020-04-13,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.26243,0.36222,full_february,DAY_OF_WEEK
1999477,2020-04-14,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.1823,0.37568,full_february,DAY_OF_WEEK
1999478,2020-04-15,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.09742,0.32544,full_february,DAY_OF_WEEK
1999479,2020-04-16,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.11857000000000001,0.33361,full_february,DAY_OF_WEEK
1999480,2020-04-17,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.07053999999999999,0.37099,full_february,DAY_OF_WEEK
1999481,2020-04-18,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.27752,0.34415,full_february,DAY_OF_WEEK
1999482,2020-04-19,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.062479999999999994,0.32023,full_february,DAY_OF_WEEK
1999483,2020-04-20,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.23804,0.23933000000000001,full_february,DAY_OF_WEEK
1999484,2020-04-21,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.55216,0.25678,full_february,DAY_OF_WEEK
1999485,2020-04-22,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.03046,0.31501999999999997,full_february,DAY_OF_WEEK
1999486,2020-04-23,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.02719,0.32659,full_february,DAY_OF_WEEK
1999487,2020-04-24,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.12944,0.39457,full_february,DAY_OF_WEEK
1999488,2020-04-25,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.3434,0.3742,full_february,DAY_OF_WEEK
1999489,2020-04-26,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.18269000000000002,0.37963,full_february,DAY_OF_WEEK
1999490,2020-04-27,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.12222999999999999,0.34665999999999997,full_february,DAY_OF_WEEK
1999491,2020-04-28,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.14175,0.34765999999999997,full_february,DAY_OF_WEEK
1999492,2020-04-29,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.03452,0.30583,full_february,DAY_OF_WEEK
1999493,2020-04-30,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.10747999999999999,0.34665999999999997,full_february,DAY_OF_WEEK
1999494,2020-05-01,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.13135,0.31611,full_february,DAY_OF_WEEK
1999495,2020-05-02,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.24372,0.3336,full_february,DAY_OF_WEEK
1999496,2020-05-03,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.07874,0.32902,full_february,DAY_OF_WEEK
1999497,2020-05-04,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.07282000000000001,0.29124,full_february,DAY_OF_WEEK
1999498,2020-05-05,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.19968,0.31903000000000004,full_february,DAY_OF_WEEK
1999499,2020-05-06,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.07769,0.3223,full_february,DAY_OF_WEEK
1999500,2020-05-07,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.00837,0.31333,full_february,DAY_OF_WEEK
1999501,2020-05-08,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.68174,0.28421,full_february,DAY_OF_WEEK
1999502,2020-05-09,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.3777,0.36369,full_february,DAY_OF_WEEK
1999503,2020-05-10,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.08997000000000001,0.33662,full_february,DAY_OF_WEEK
1999504,2020-05-11,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.12086,0.30649,full_february,DAY_OF_WEEK
1999505,2020-05-12,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.01346,0.33529000000000003,full_february,DAY_OF_WEEK
1999506,2020-05-13,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.15847999999999998,0.32241,full_february,DAY_OF_WEEK
1999507,2020-05-14,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.02481,0.31637,full_february,DAY_OF_WEEK
1999508,2020-05-15,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.060739999999999995,0.35986999999999997,full_february,DAY_OF_WEEK
1999509,2020-05-16,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.18698,0.32616999999999996,full_february,DAY_OF_WEEK
1999510,2020-05-17,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.06429,0.30635,full_february,DAY_OF_WEEK
1999511,2020-05-18,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.04249,0.28425,full_february,DAY_OF_WEEK
1999512,2020-05-19,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.08924,0.26623,full_february,DAY_OF_WEEK
1999513,2020-05-20,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.008409999999999999,0.30516,full_february,DAY_OF_WEEK
1999514,2020-05-21,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.08797999999999999,0.29618,full_february,DAY_OF_WEEK
1999515,2020-05-22,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.29346,0.30713,full_february,DAY_OF_WEEK
1999516,2020-05-23,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.26381,0.2833,full_february,DAY_OF_WEEK
1999517,2020-05-24,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.02754,0.32448,full_february,DAY_OF_WEEK
1999518,2020-05-25,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.056620000000000004,0.34283,full_february,DAY_OF_WEEK
1999519,2020-05-26,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.12399,0.32768,full_february,DAY_OF_WEEK
1999520,2020-05-27,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.18963,0.31756,full_february,DAY_OF_WEEK
1999521,2020-05-28,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.11997000000000001,0.30669,full_february,DAY_OF_WEEK
1999522,2020-05-29,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.09237999999999999,0.32964,full_february,DAY_OF_WEEK
1999523,2020-05-30,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.16634000000000002,0.31798000000000004,full_february,DAY_OF_WEEK
1999524,2020-05-31,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.0149,0.33355999999999997,full_february,DAY_OF_WEEK
1999525,2020-06-01,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.00822,0.30741,full_february,DAY_OF_WEEK
1999526,2020-06-02,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.19782,0.29386999999999996,full_february,DAY_OF_WEEK
1999527,2020-06-03,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.21014000000000002,0.28311,full_february,DAY_OF_WEEK
1999528,2020-06-04,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.75479,0.23943000000000003,full_february,DAY_OF_WEEK
1999529,2020-06-05,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.24693,0.32604,full_february,DAY_OF_WEEK
1999530,2020-06-06,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.2255,0.2996,full_february,DAY_OF_WEEK
1999531,2020-06-07,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.0234,0.29914,full_february,DAY_OF_WEEK
1999532,2020-06-08,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.02375,0.32574000000000003,full_february,DAY_OF_WEEK
1999533,2020-06-09,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.16382,0.31594,full_february,DAY_OF_WEEK
1999534,2020-06-10,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.0072900000000000005,0.31793000000000005,full_february,DAY_OF_WEEK
1999535,2020-06-11,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.09852999999999999,0.29572,full_february,DAY_OF_WEEK
1999536,2020-06-12,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.02479,0.31785,full_february,DAY_OF_WEEK
1999537,2020-06-13,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.2354,0.31082,full_february,DAY_OF_WEEK
1999538,2020-06-14,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.15006,0.28279,full_february,DAY_OF_WEEK
1999539,2020-06-15,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.044180000000000004,0.28815,full_february,DAY_OF_WEEK
1999540,2020-06-16,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.09704,0.29435,full_february,DAY_OF_WEEK
1999541,2020-06-17,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.047330000000000004,0.32585,full_february,DAY_OF_WEEK
1999542,2020-06-18,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.51317,0.26473,full_february,DAY_OF_WEEK
1999543,2020-06-19,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.01371,0.36099000000000003,full_february,DAY_OF_WEEK
1999544,2020-06-20,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.1723,0.33188,full_february,DAY_OF_WEEK
1999545,2020-06-21,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.05316,0.31529,full_february,DAY_OF_WEEK
1999546,2020-06-22,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.11375999999999999,0.34675,full_february,DAY_OF_WEEK
1999547,2020-06-23,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.04713,0.32069000000000003,full_february,DAY_OF_WEEK
1999548,2020-06-24,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.0285,0.32458000000000004,full_february,DAY_OF_WEEK
1999549,2020-06-25,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.18979000000000001,0.33135,full_february,DAY_OF_WEEK
1999550,2020-06-26,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.01346,0.33921,full_february,DAY_OF_WEEK
1999551,2020-06-27,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.29899000000000003,0.31648000000000004,full_february,DAY_OF_WEEK
1999552,2020-06-28,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.026639999999999997,0.34121,full_february,DAY_OF_WEEK
1999553,2020-06-29,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.00056,0.33304,full_february,DAY_OF_WEEK
1999554,2020-06-30,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.08093,0.31776,full_february,DAY_OF_WEEK
1999555,2020-07-01,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.25473,0.24206999999999998,full_february,DAY_OF_WEEK
1999556,2020-07-02,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.08807999999999999,0.31567,full_february,DAY_OF_WEEK
1999557,2020-07-03,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.70868,0.26148000000000005,full_february,DAY_OF_WEEK
1999558,2020-07-04,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.16562000000000002,0.34693,full_february,DAY_OF_WEEK
1999559,2020-07-05,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.02214,0.31216,full_february,DAY_OF_WEEK
1999560,2020-07-06,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.08245,0.31711999999999996,full_february,DAY_OF_WEEK
1999561,2020-07-07,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.03731,0.3138,full_february,DAY_OF_WEEK
1999562,2020-07-08,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.12119,0.30866,full_february,DAY_OF_WEEK
1999563,2020-07-09,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.01594,0.28076999999999996,full_february,DAY_OF_WEEK
1999564,2020-07-10,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.04122,0.30649,full_february,DAY_OF_WEEK
1999565,2020-07-11,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.0869,0.28396,full_february,DAY_OF_WEEK
1999566,2020-07-12,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.35345,0.28631999999999996,full_february,DAY_OF_WEEK
1999567,2020-07-13,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.0285,0.30968,full_february,DAY_OF_WEEK
1999568,2020-07-14,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.060410000000000005,0.29734,full_february,DAY_OF_WEEK
1999569,2020-07-15,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.05218,0.29552,full_february,DAY_OF_WEEK
1999570,2020-07-16,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.01312,0.33183,full_february,DAY_OF_WEEK
1999571,2020-07-17,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.10286,0.299,full_february,DAY_OF_WEEK
1999572,2020-07-18,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.35986,0.23268000000000003,full_february,DAY_OF_WEEK
1999573,2020-07-19,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.13716,0.30798000000000003,full_february,DAY_OF_WEEK
1999574,2020-07-20,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.09308,0.29472,full_february,DAY_OF_WEEK
1999575,2020-07-21,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,2.9999999999999997e-05,0.30286,full_february,DAY_OF_WEEK
1999576,2020-07-22,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.02935,0.2983,full_february,DAY_OF_WEEK
1999577,2020-07-23,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.13077,0.31384,full_february,DAY_OF_WEEK
1999578,2020-07-24,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.11713,0.29454,full_february,DAY_OF_WEEK
1999579,2020-07-25,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.0082,0.29348,full_february,DAY_OF_WEEK
1999580,2020-07-26,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.22185,0.33032,full_february,DAY_OF_WEEK
1999581,2020-07-27,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.05074,0.33189,full_february,DAY_OF_WEEK
1999582,2020-07-28,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.04755,0.28776,full_february,DAY_OF_WEEK
1999583,2020-07-29,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.22859000000000002,0.26066999999999996,full_february,DAY_OF_WEEK
1999584,2020-07-30,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.01291,0.29323,full_february,DAY_OF_WEEK
1999585,2020-07-31,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.10249000000000001,0.30773,full_february,DAY_OF_WEEK
1999586,2020-08-01,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.20736,0.29418,full_february,DAY_OF_WEEK
1999587,2020-08-02,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.52154,0.23165999999999998,full_february,DAY_OF_WEEK
1999588,2020-08-03,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.04784,0.29534,full_february,DAY_OF_WEEK
1999589,2020-08-04,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.1727,0.29622,full_february,DAY_OF_WEEK
1999590,2020-08-05,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.0395,0.33098,full_february,DAY_OF_WEEK
1999591,2020-08-06,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.0918,0.31401999999999997,full_february,DAY_OF_WEEK
1999592,2020-08-07,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.00536,0.31856,full_february,DAY_OF_WEEK
1999593,2020-08-08,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.15086,0.30234,full_february,DAY_OF_WEEK
1999594,2020-08-09,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.15972,0.31677,full_february,DAY_OF_WEEK
1999595,2020-08-10,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.06384,0.31642,full_february,DAY_OF_WEEK
1999596,2020-08-11,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.04869,0.27823000000000003,full_february,DAY_OF_WEEK
1999597,2020-08-12,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.1131,0.25017,full_february,DAY_OF_WEEK
1999598,2020-08-13,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.21788000000000002,0.25515,full_february,DAY_OF_WEEK
1999599,2020-08-14,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.07361000000000001,0.3024,full_february,DAY_OF_WEEK
1999600,2020-08-15,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.12135,0.26669,full_february,DAY_OF_WEEK
1999601,2020-08-16,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.023180000000000003,0.25855,full_february,DAY_OF_WEEK
1999602,2020-08-17,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.42046999999999995,0.19189,full_february,DAY_OF_WEEK
1999603,2020-08-18,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.11565,0.30018,full_february,DAY_OF_WEEK
1999604,2020-08-19,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.03926,0.26511999999999997,full_february,DAY_OF_WEEK
1999605,2020-08-20,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.06358,0.27989,full_february,DAY_OF_WEEK
1999606,2020-08-21,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.04626,0.31543000000000004,full_february,DAY_OF_WEEK
1999607,2020-08-22,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.17329,0.32605,full_february,DAY_OF_WEEK
1999608,2020-08-23,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.07149,0.31093000000000004,full_february,DAY_OF_WEEK
1999609,2020-08-24,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.11272,0.2956,full_february,DAY_OF_WEEK
1999610,2020-08-25,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.1119,0.29107,full_february,DAY_OF_WEEK
1999611,2020-08-26,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.11317999999999999,0.30269,full_february,DAY_OF_WEEK
1999612,2020-08-27,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.048369999999999996,0.28506,full_february,DAY_OF_WEEK
1999613,2020-08-28,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.06286,0.33336,full_february,DAY_OF_WEEK
1999614,2020-08-29,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.17175,0.33088,full_february,DAY_OF_WEEK
1999615,2020-08-30,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.12374,0.29795,full_february,DAY_OF_WEEK
1999616,2020-08-31,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.06701,0.31340999999999997,full_february,DAY_OF_WEEK
1999617,2020-09-01,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.15062,0.33681,full_february,DAY_OF_WEEK
1999618,2020-09-02,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.11431,0.30632,full_february,DAY_OF_WEEK
1999619,2020-09-03,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.46479,0.26115,full_february,DAY_OF_WEEK
1999620,2020-09-04,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.08244,0.33608000000000005,full_february,DAY_OF_WEEK
1999621,2020-09-05,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.0975,0.32074,full_february,DAY_OF_WEEK
1999622,2020-09-06,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.0941,0.34295,full_february,DAY_OF_WEEK
1999623,2020-09-07,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.08491,0.3382,full_february,DAY_OF_WEEK
1999624,2020-09-08,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.16279000000000002,0.30985,full_february,DAY_OF_WEEK
1999625,2020-09-09,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.33913000000000004,0.3076,full_february,DAY_OF_WEEK
1999626,2020-09-10,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.20455,0.35026999999999997,full_february,DAY_OF_WEEK
1999627,2020-09-11,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.028480000000000002,0.36801,full_february,DAY_OF_WEEK
1999628,2020-09-12,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.15109,0.34243,full_february,DAY_OF_WEEK
1999629,2020-09-13,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.09612000000000001,0.33792,full_february,DAY_OF_WEEK
1999630,2020-09-14,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.024730000000000002,0.34104,full_february,DAY_OF_WEEK
1999631,2020-09-15,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.07565,0.34731,full_february,DAY_OF_WEEK
1999632,2020-09-16,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.05439,0.32934,full_february,DAY_OF_WEEK
1999633,2020-09-17,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.17793,0.33291,full_february,DAY_OF_WEEK
1999634,2020-09-18,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.61173,0.27314,full_february,DAY_OF_WEEK
1999635,2020-09-19,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.15759,0.3117,full_february,DAY_OF_WEEK
1999636,2020-09-20,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.11342,0.33183,full_february,DAY_OF_WEEK
1999637,2020-09-21,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.10926,0.30146,full_february,DAY_OF_WEEK
1999638,2020-09-22,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.06014,0.32194,full_february,DAY_OF_WEEK
1999639,2020-09-23,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.37472,0.30551,full_february,DAY_OF_WEEK
1999640,2020-09-24,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.12372000000000001,0.33966999999999997,full_february,DAY_OF_WEEK
1999641,2020-09-25,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.05267,0.34308,full_february,DAY_OF_WEEK
1999642,2020-09-26,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.20215999999999998,0.3302,full_february,DAY_OF_WEEK
1999643,2020-09-27,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.03255,0.3241,full_february,DAY_OF_WEEK
1999644,2020-09-28,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.00435,0.31563,full_february,DAY_OF_WEEK
1999645,2020-09-29,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.1277,0.34999,full_february,DAY_OF_WEEK
1999646,2020-09-30,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.08693,0.35341999999999996,full_february,DAY_OF_WEEK
1999647,2020-10-01,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.13405,0.309,full_february,DAY_OF_WEEK
1999648,2020-10-02,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.06345,0.36201,full_february,DAY_OF_WEEK
1999649,2020-10-03,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.12247999999999999,0.19946,full_february,DAY_OF_WEEK
1999650,2020-10-04,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.14374,0.2702,full_february,DAY_OF_WEEK
1999651,2020-10-05,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.06395,0.31919000000000003,full_february,DAY_OF_WEEK
1999652,2020-10-06,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.03717,0.30869,full_february,DAY_OF_WEEK
1999653,2020-10-07,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.19808,0.28201,full_february,DAY_OF_WEEK
1999654,2020-10-08,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.0072299999999999994,0.29736999999999997,full_february,DAY_OF_WEEK
1999655,2020-10-09,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.034480000000000004,0.33739,full_february,DAY_OF_WEEK
1999656,2020-10-10,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.19333,0.33169,full_february,DAY_OF_WEEK
1999657,2020-10-11,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.03673,0.34037,full_february,DAY_OF_WEEK
1999658,2020-10-12,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.0959,0.34789000000000003,full_february,DAY_OF_WEEK
1999659,2020-10-13,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.20931,0.33431,full_february,DAY_OF_WEEK
1999660,2020-10-14,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.11805,0.30918,full_february,DAY_OF_WEEK
1999661,2020-10-15,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.00541,0.32516,full_february,DAY_OF_WEEK
1999662,2020-10-16,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.013090000000000001,0.35666,full_february,DAY_OF_WEEK
1999663,2020-10-17,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.01874,0.31784,full_february,DAY_OF_WEEK
1999664,2020-10-18,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.20513,0.27774,full_february,DAY_OF_WEEK
1999665,2020-10-19,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.23018000000000002,0.30098,full_february,DAY_OF_WEEK
1999666,2020-10-20,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.14019,0.33338,full_february,DAY_OF_WEEK
1999667,2020-10-21,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.10733,0.32432,full_february,DAY_OF_WEEK
1999668,2020-10-22,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.10569,0.34805,full_february,DAY_OF_WEEK
1999669,2020-10-23,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.04655,0.35841,full_february,DAY_OF_WEEK
1999670,2020-10-24,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,-0.05591,0.32581,full_february,DAY_OF_WEEK
1999671,2020-10-25,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.16592,0.33304,full_february,DAY_OF_WEEK
1999672,2020-10-26,IRQ,GADM,IRQ.1.7_1,Ar Rutbah,0.16014,0.32185,full_february,DAY_OF_WEEK
